SIBS,CHILDS,AGE,AGEKDBRN,EDUC,PAEDUC,MAEDUC,DEGREE,PADEG,MADEG,INCOM16,HOMPOP,INCOME,INCOME16,POLVIEWS,EQWLTH,HEALTH,CONBUS,CONEDUC,CONLABOR,CONPRESS,CONTV,CONSCI,NEWS,TVHOURS,STRESSWK,HELPPOOR,WWWHR,TWITTER,FACEBOOK,INSTAGRM,LINKEDIN,TUMBLR,PINTERST,CLSSMTES,SOCMED,MNTLHLTH,CESD1,SCISTUDY,COLDEG1,SCIENTGO,SCIENTBE,RINTJOB,RHLPSOC,PROUDWRK,REALINC,REALRINC
1,1,27,21,14,12.04782821,18,1,2,4,2,2,12,16,3,3,3,2,2,2,3,2,1,5,3.316676351,2.5,3,14.3137931,0,5,0,0,0,1,0,6,5,1,2,0,2.5,2.5,4,2,3,15210,7605
1,2,28,18,12,12,12,1,1,1,4,2,12,15,4,2,5,2,2,2,3,2,3,5,4,2.5,3,21,0,5,2,0,0,0,0,7,0,0,2,0,2.5,2.5,3,3,3,12870,6435
4,1,33,30,11,12.04782821,7,1,2,0,1,3,12,17,5,0,4,2,2,2,2,2,2,5,4,2.5,3,20,0,0,0,0,0,0,0,0,0,0,2,0,2,1,3,3,3,17550,936
1,1,39,32,18,12,15,4,2,1,3,2,12,24,4,2,2,2,2,1,2,2,1,5,3.316676351,2,3,14.3137931,4,5,0,3,0,0,0,12,0,1,2,0,2.5,2.5,2,2,2,65520,46800
2,0,27,0,16,12,18,3,1,3,5,2,11,14,3,4,5,2,3,3,1,2,2,1,1,2.5,2,15,0,0,0,3,0,0,0,3,0,0,2,0,2.5,2.5,1,1,1,11115,11115
1,0,34,0,18,15,12,4,3,1,3,1,5,5,4,0,2,2,2,2,2,2,2,2,2,2.5,3,75,0,0,0,0,0,0,0,0,0,0,3,3,2,2,3,3,3,2574,2574
4,3,28,21,15,12.04782821,12,1,2,1,2,2,12,21,5,6,2,2,3,1,3,3,2,5,3.316676351,2.5,5,14.3137931,0,5,0,0,0,0,0,5,0,1,2,0,2.5,2.5,2,1,1,38610,38610
4,0,50,0,16,12.04782821,14,3,2,2,1,1,12,20,4,3,5,3,1,2,3,3,1,4,1,2.5,3,3,0,5,0,0,0,0,0,5,0,0,2,0,2.5,2.5,2,2,2,31590,31590
4,4,30,19,14,14,18,1,1,4,1,6,12,21,3,2,1,2,2,2,2,3,2,5,3.316676351,3,2,14.3137931,0,5,0,0,0,0,0,5,0,1,2,0,2.5,2.5,3,2,2,38610,21060
2,1,68,30,12,12.04782821,12.13758921,1,0,0,3,3,12,17,6,3,2,2,2,2,2,2,2,5,3.316676351,1,4,14.3137931,0,5,0,0,0,1,0,6,7,2,2,0,2.5,2.5,3,3,3,17550,0
4,2,70,23,3,5,5,0,0,0,5,2,6.5,13.5,5,3,5,3,2,2,2,2,2,1,2,2.5,4,14.3137931,0,0,0,0,0,0,0,0,0,0,2,0,2,2,3,3,3,0,0
11,3,55,23,10,3,9,1,0,0,2,2,8,8,2,0,4,2,2,2,2,2,2,5,4,2.5,3,14.3137931,0,0,0,0,0,0,0,0,0,0,3,0,4,3,3,3,3,4212,0
4,3,59,21,12,12,12,1,1,1,3,2,12,23,4,0,2,2,2,2,2,2,2,4,5,2.5,3,14.3137931,0,0,0,0,0,0,0,0,0,0,1,0,2,2,3,3,3,56160,31590
7,3,60,17,13,12.04782821,12.13758921,1,2,0,1,3,12,16,4,3,3,3,3,3,3,3,3,5,3.316676351,3,2,14.3137931,0,0,0,0,0,0,0,0,0,1,2,0,2.5,2.5,4,2,3,15210,11115
5,0,19,0,12,12.04782821,16,1,2,3,2,2,12,18,6,1,5,3,2,3,2,2,2,5,3.316676351,2.5,3,30,0,0,0,0,0,0,0,0,20,0,1,0,3,2,3,3,3,21060,0
6,0,19,0,10,12.04782821,0,0,2,0,2,6,12,19,6,0,1,2,2,2,2,2,2,3,2,2.5,3,14.3137931,0,0,0,0,0,0,0,0,0,0,2,0,1,2,3,3,3,25740,0
6,0,48,0,14,6,0,1,0,0,3,3,12,18,4,4,2,2,1,2,2,2,1,5,3.316676351,2.5,1,14.3137931,0,0,0,0,0,0,0,0,0,1,2,0,2.5,2.5,2,2,2,21060,11115
8,0,27,0,12,12.04782821,12,1,2,1,2,4,12,19,2,6,2,2,3,2,2,1,2,5,3.316676351,2,3,14.3137931,0,0,0,0,0,0,0,0,0,2,2,0,2.5,2.5,4,2,2,25740,25740
8,3,33,17,12,12.04782821,6,1,0,0,3,5,12,19,6,0,3,2,2,2,2,2,2,5,3,2.5,3,8,0,0,0,0,0,0,0,0,0,0,3,0,3,2,3,3,3,25740,0
10,4,79,17,9,0,0,0,0,0,2,2,10,11,1,1,5,2,2,2,2,2,2,5,9,2.5,3,14.3137931,0,0,0,0,0,0,0,0,0,0,2,0,2.5,2.5,3,3,3,7605,0
4,3,56,19,11,12.04782821,15,0,2,2,1,3,11,14,4,0,2,2,2,2,2,2,2,2,6,2.5,3,8,0,0,0,0,0,0,0,0,0,0,3,0,2,2,3,3,3,11115,9945
7,3,53,19,9,1,0,0,0,0,3,5,12,15,4,0,2,2,2,2,2,2,2,5,2,2.5,3,20,0,0,0,0,0,0,0,0,0,0,2,0,2,2,3,3,3,12870,12870
8,5,32,28,12,12,12,1,1,1,3,3,6,6,1,3,3,1,1,1,1,3,1,5,3.316676351,2.5,3,14.3137931,0,0,0,0,0,0,0,0,2,2,2,0,2.5,2.5,3,3,3,3042,3042
2,0,21,0,13,14,12,1,1,1,3,5,11,14,2,1,2,2,1,3,3,2,2,5,3.316676351,2.5,3,14.3137931,0,0,0,0,0,0,0,0,0,2,2,0,2.5,2.5,3,2,2,11115,0
10,3,42,18,7,6,5,0,0,0,3,3,12,22,5,4,5,1,1,2,2,2,2,5,2,2.5,2,6,0,0,0,0,0,0,0,0,0,0,2,0,2.5,2.5,2,1,2,46800,46800
0,0,28,0,12,12.04782821,12,1,2,1,3,1,10,11,4,2,5,2,2,2,3,3,2,5,4,2.5,3,5,0,0,0,0,1,0,0,1,0,0,3,0,2,2,3,3,3,7605,7605
7,1,22,20,5,5,6,0,0,0,1,7,11,13,4,0,3,2,2,2,2,2,2,3,1,2.5,3,14.3137931,0,0,0,0,0,0,0,0,0,0,3,0,2,2,3,3,3,9945,2106
2,2,40,29,13,12,10,1,1,0,3,4,12,20,5,5,2,2,2,2,2,2,2,5,3.316676351,2.5,3,14.3137931,4,5,2,3,0,0,0,14,0,1,2,0,2.5,2.5,2,3,2,31590,21060
1,1,44,25,11,16,12,0,3,1,3,2,12,21,4,4,5,2,3,2,2,2,2,5,1,2.5,5,20,0,5,0,0,0,0,0,5,0,0,2,0,2.5,2.5,1,1,1,38610,0
3,0,22,0,15,14,12,2,2,1,2,4,12,21,4,0,1,2,2,2,2,2,2,5,1,2.5,3,18,0,0,0,0,0,0,0,0,0,0,2,1,2,2,3,3,3,38610,9945
1,0,35,0,16,16,12,4,3,0,2,2,4,4,4,0,1,2,2,2,2,2,2,3,1,2.5,3,14,0,0,0,0,0,0,0,0,0,0,2,3,1,1,3,3,3,2106,0
7,2,64,27,12,9,12.13758921,1,0,2,2,2,12,21,4,0,3,2,2,2,2,2,2,5,6,2.5,3,1,0,0,0,0,0,0,0,0,0,0,2,0,4,1,3,3,3,38610,0
0,3,40,26,16,16,16,3,3,4,4,2,12,19,5,5,5,2,2,2,2,3,2,2,2,2.5,3,21,4,5,0,0,0,1,0,10,0,0,1,2,2,2,3,3,3,25740,25740
5,2,36,22,19,18,18,3,4,3,3,3,12,15,5,5,5,2,2,2,3,3,2,3,1,2.5,3,10,0,0,0,0,0,0,0,0,0,0,2,0,2.5,2.5,3,2,2,12870,3042
4,2,51,22,12,8,3,0,0,0,1,2,12,16,5,1,2,2,1,3,2,2,1,5,3.316676351,2.5,1,14.3137931,0,0,0,0,0,0,0,0,0,1,2,0,2.5,2.5,3,4,2,15210,0
9,3,54,30,9,3,6,0,0,0,4,3,12,19,4,1,5,2,1,1,3,3,3,5,3,2.5,1,1,0,5,0,0,0,1,0,6,0,0,2,0,2.5,2.5,1,4,1,25740,17550
4,3,36,19,12,12.04782821,9,1,2,1,3,4,12,20,4,0,3,2,2,2,2,2,2,2,3,2.5,3,80,0,0,0,0,0,0,0,0,0,0,2,0,2,2,3,3,3,31590,25740
13,6,44,21,6,0,0,0,0,0,1,8,10,12,4,4,5,3,1,2,3,3,2,5,1,2.5,1,14.3137931,0,0,0,0,0,0,0,0,0,0,3,0,2,2,3,3,3,8775,8775
1,1,37,19,12,12,17,1,2,3,1,3,12,19,3,4,2,2,1,2,2,2,1,5,3.316676351,2.5,3,14.3137931,0,0,0,0,0,0,0,0,1,2,2,0,2.5,2.5,2,2,2,25740,2574
8,1,50,29,18,12.04782821,0,3,2,0,3,4,6.5,13.5,2,1,5,3,2,2,2,3,2,5,3.316676351,2.5,1,14.3137931,0,0,0,0,0,0,0,0,0,0,2,0,2.5,2.5,3,2,3,0,936
0,0,25,0,16,17,20,3,3,4,1,2,12,16,2,0,2,2,2,2,2,2,2,4,4,2.5,3,15,0,0,0,0,0,0,0,0,0,0,1,2,2,2,3,3,3,15210,9945
11,3,44,19,0,0,0,0,0,0,1,2,11,13,4,4,2,1,2,3,2,2,1,5,3.316676351,3,1,14.3137931,0,0,0,0,0,0,0,0,0,1,2,0,2.5,2.5,1,2,1,9945,9945
3,1,22,18,12,12.04782821,12,1,2,0,2,3,12,17,2,5,5,2,1,2,3,3,2,4,2,2.5,3,2,0,5,2,0,0,1,0,8,20,0,2,0,2,2,3,3,3,17550,0
4,3,40,22,6,12,9,0,1,0,2,2,12,20,7,0,2,2,2,2,2,2,2,4,2,2.5,3,3,0,0,0,0,0,0,0,0,0,0,1,0,2,2,3,3,3,31590,17550
3,3,28,20,12,14,12,1,1,1,2,5,11,14,1,1,2,3,1,2,2,2,2,5,3.316676351,2.5,2,14.3137931,0,0,0,0,0,0,0,0,0,1,2,0,2.5,2.5,3,3,3,11115,0
8,3,40,23,12,17,6,1,3,0,3,5,11,13,4,1,5,3,2,2,2,3,1,5,1,2.5,3,0,0,5,0,0,0,0,0,5,0,0,2,0,2.5,2.5,3,3,3,9945,0
2,0,59,0,14,12.04782821,6,1,2,0,2,2,12,19,4,0,2,2,2,2,2,2,2,5,3,2.5,3,10,0,0,0,0,0,0,0,0,0,0,3,0,1,1,3,3,3,25740,21060
0,0,37,0,12,12.04782821,12,1,2,1,4,1,6.5,13.5,4,2,5,2,2,3,3,2,3,4,3.316676351,2.5,3,14.3137931,0,0,0,0,0,0,0,0,0,0,3,0,4,4,3,3,3,0,0
3,0,26,0,17,12,12,3,1,0,2,2,12,17,2,0,2,2,2,2,2,2,2,5,4,2.5,3,50,0,0,0,0,0,0,0,0,0,0,2,2,2,1,3,3,3,17550,0
4,1,27,21,14,12,12,2,2,1,3,3,12,25,3,5,1,2,2,2,2,2,2,5,3.316676351,2.5,3,14.3137931,0,0,0,0,0,0,0,0,0,2,2,0,2.5,2.5,2,3,2,74880,31590
3,0,69,0,12,12.04782821,12,1,1,1,4,2,12,20,6,0,1,2,2,2,2,2,2,1,10,2.5,3,14.3137931,0,0,0,0,0,0,0,0,0,0,1,0,2,1,3,3,3,31590,7605
6,1,53,37,12,12,6,1,1,0,2,4,6.5,13.5,1,4,3,2,1,1,2,2,2,5,3.316676351,1,1,14.3137931,0,0,0,0,0,0,0,0,0,4,2,0,2.5,2.5,2,2,2,0,2574
1,6,52,20,12,10,11,1,0,0,3,2,6.5,13.5,6,0,1,2,2,2,2,2,2,5,5,2.5,3,14.3137931,0,0,0,0,0,0,0,0,0,0,2,0,3,3,3,3,3,0,0
2,0,42,0,14,12.04782821,12,1,2,1,3,1,12,17,1,1,5,2,2,2,2,2,2,5,1,2.5,3,8,0,0,0,0,0,0,0,0,0,0,2,0,2.5,2.5,1,1,2,17550,17550
12,5,60,19,6,0,0,0,0,0,5,2,9,9,4,5,2,2,2,3,3,3,3,5,3.316676351,3,1,14.3137931,0,0,0,0,0,0,0,0,0,1,2,0,2.5,2.5,1,1,1,5265,936
8,2,60,37,16,11,12,3,1,1,2,2,12,24,4,3,1,1,1,2,1,1,1,5,3.316676351,2,2,14.3137931,0,0,0,0,0,0,0,0,0,2,2,0,2.5,2.5,2,3,1,65520,65520
4,2,59,20,16,16,16,3,3,3,4,1,12,21,3,0,2,2,2,2,2,2,2,3,5,2.5,3,0,0,0,0,0,0,0,0,0,0,0,2,2,1,4,3,3,3,38610,38610
3,1,57,35,14,3,5,1,0,0,2,1,6,6,4,0,2,2,2,2,2,2,2,1,8,2.5,3,1,0,0,0,0,0,0,0,0,0,0,2,0,2,2,3,3,3,3042,0
2,0,30,0,13,12.04782821,12,1,2,1,2,5,3,3,4,1,5,2,2,3,3,3,2,5,3.316676351,2.5,5,132,0,5,2,0,0,0,0,7,0,0,2,0,2.5,2.5,1,1,1,1638,234
3,2,37,16,14,12.04782821,14,2,2,2,2,1,11,14,1,2,3,2,3,3,3,3,3,5,3.316676351,3,1,14.3137931,0,5,0,3,0,1,0,9,0,2,2,0,2.5,2.5,2,2,2,11115,11115
4,4,40,21,14,12,3,1,0,0,1,6,6.5,13.5,7,6,2,1,1,1,3,3,1,5,3.316676351,2.5,4,14.3137931,0,5,2,0,0,0,0,7,30,2,2,0,2.5,2.5,3,2,4,0,3042
8,1,33,32,15,12,12,2,1,1,3,2,4,4,4,4,5,1,1,3,1,1,1,1,4,2.5,1,20,0,5,2,0,0,1,0,8,2,0,1,1,1,1,3,3,3,2106,2106
13,3,51,27,15,16,4,1,3,0,2,3,12,17,5,1,1,2,1,2,2,2,1,5,3.316676351,2.5,2,14.3137931,0,5,0,0,0,0,1,6,0,1,2,0,2.5,2.5,1,1,1,17550,17550
1,2,46,33,14,13,12,2,1,1,3,2,12,21,6,1,5,2,2,2,3,3,2,2,2,2.5,4,15,0,0,0,0,0,0,0,0,0,0,2,0,2.5,2.5,2,2,2,38610,31590
2,0,52,0,16,12,15,4,1,2,4,2,12,22,3,4,5,2,1,3,3,2,2,2,2,2.5,4,8,0,0,0,3,1,1,1,6,0,0,1,3,2,2,3,3,3,46800,31590
3,0,36,0,20,14,16,4,2,3,3,2,12,20,4,1,2,2,1,2,3,2,1,5,3.316676351,2,5,14.3137931,0,0,0,0,0,0,0,0,2,2,2,0,2.5,2.5,3,3,3,31590,0
0,3,77,22,13,4,7,1,0,0,3,2,12,16,6,0,2,2,2,2,2,2,2,2,5,2.5,3,14.3137931,0,0,0,0,0,0,0,0,0,0,2,0,2,2,3,3,3,15210,0
6,0,56,0,16,12,8,3,1,0,3,2,12,21,6,5,2,2,2,3,3,3,2,5,3.316676351,2.5,5,14.3137931,0,5,0,0,0,1,0,6,0,1,2,0,2.5,2.5,2,1,2,38610,15210
3,1,25,21,12,11,10,1,0,0,3,6,12,23,6,0,2,2,2,2,2,2,2,5,2,2.5,3,1,0,0,0,0,0,0,0,0,0,0,2,0,2,2,3,3,3,56160,15210
6,2,48,21,13,16,12.13758921,1,3,2,2,3,12,21,5,0,2,2,2,2,2,2,2,3,2,2.5,3,10,0,0,0,0,0,0,0,0,0,0,2,0,2,2,3,3,3,38610,31590
2,1,61,40,12,13,12,1,1,1,4,1,10,12,4,6,4,2,1,2,2,2,1,5,3.316676351,2.5,3,14.3137931,0,5,0,0,1,0,0,6,24,1,2,0,2.5,2.5,3,3,3,8775,0
4,0,19,0,13,12.04782821,15,1,2,1,2,3,12,21,3,3,5,2,1,3,2,2,2,4,1,2.5,4,12,0,5,0,3,0,1,0,9,0,0,2,0,2.5,2.5,1,3,2,38610,0
6,2,36,21,6,6,6,0,0,0,3,3,12,24,2,0,2,2,2,2,2,2,2,5,2,2.5,3,5,0,0,0,0,0,0,0,0,0,0,3,0,3,3,3,3,3,65520,0
11,0,28,0,15,15,15,3,3,3,3,1,6.5,13.5,1,4,1,2,2,2,2,3,2,5,3.316676351,2.5,3,14.3137931,0,5,0,0,0,1,0,6,2,2,2,0,2.5,2.5,2,1,2,0,5265
0,0,23,0,16,12.04782821,16,3,2,3,3,1,11,14,1,0,1,2,2,2,2,2,2,5,4,2.5,3,6,0,0,0,0,0,0,0,0,0,0,2,2,2,2,3,3,3,11115,11115
1,0,29,0,15,12,12,1,1,1,4,2,12,16,4,3,3,2,2,2,3,3,2,5,3.316676351,3,3,14.3137931,4,5,2,0,0,1,0,12,3,2,2,0,2.5,2.5,1,1,1,15210,11115
4,1,69,30,18,12,12,3,3,1,4,1,12,21,4,1,5,3,2,3,3,3,1,3,6,2.5,3,0,0,0,0,0,0,0,0,0,0,0,2,3,1,1,3,3,3,38610,38610
2,0,35,0,16,12.04782821,15,3,2,1,2,2,12,18,2,3,5,2,2,2,3,2,1,5,3,2.5,2,50,4,5,2,3,0,1,0,15,0,0,2,0,2.5,2.5,2,2,2,21060,12870
7,1,38,18,14,8,8,1,0,0,2,2,9,10,5,5,2,2,1,1,2,2,2,5,3.316676351,2.5,3,14.3137931,0,0,0,0,0,0,0,0,30,1,2,0,2.5,2.5,1,1,1,6435,5265
0,1,31,19,14,20,16,2,3,3,1,3,12,18,4,3,5,2,2,2,2,3,2,5,4,2.5,3,15,0,5,2,3,0,0,0,10,0,0,2,0,2.5,2.5,1,3,2,21060,21060
4,0,42,0,14,12.04782821,12,1,2,2,3,1,10,11,6,4,5,2,1,2,2,2,2,4,5,2.5,1,6,0,0,0,0,0,0,0,0,0,0,2,0,2.5,2.5,4,5,3,7605,7605
1,1,78,45,18,17,12,4,4,1,4,2,12,21,2,1,3,2,2,2,2,3,1,5,3.316676351,2,2,14.3137931,0,0,0,0,0,0,0,0,10,2,2,0,2.5,2.5,3,3,3,38610,0
7,2,31,17,10,12.04782821,10,0,2,0,3,3,6.5,13.5,7,7,5,1,1,1,2,2,1,5,1,2.5,1,14.3137931,0,5,0,0,0,0,0,5,0,0,3,0,2,2,3,3,3,0,7605
12,3,67,20,11,0,0,0,0,0,2,2,6.5,13.5,3,0,2,2,2,2,2,2,2,5,1,2.5,3,14.3137931,0,0,0,0,0,0,0,0,0,0,3,0,2,2,3,3,3,0,0
5,2,48,23,16,6,3,3,0,0,1,3,12,22,6,5,1,2,3,2,3,2,1,5,3.316676351,1,3,14.3137931,0,5,0,3,0,1,0,9,0,0,2,0,2.5,2.5,1,1,1,46800,31590
4,3,68,20,14,12,8,2,1,0,2,2,12,25,1,0,2,2,2,2,2,2,2,1,6,2.5,3,30,0,0,0,0,0,0,0,0,0,0,2,1,2,2,3,3,3,74880,65520
6,6,42,19,12,12.04782821,12,1,2,1,2,3,12,22,5,4,2,2,1,2,2,3,2,5,3.316676351,2.5,3,14.3137931,0,5,0,0,0,0,0,5,0,1,2,0,2.5,2.5,2,2,3,46800,21060
3,1,65,23,14,10,12,1,0,1,3,2,12,23,2,0,1,2,2,2,2,2,2,5,2,2.5,3,2,0,0,0,0,0,0,0,0,0,0,1,0,2,2,3,3,3,56160,8775
3,3,44,18,11,10,8,1,0,0,1,2,12,23,2,1,5,2,2,2,2,3,1,4,3,2.5,1,10,0,5,0,3,0,1,0,9,20,0,1,0,1,1,3,3,3,56160,0
3,2,77,21,13,10,12,1,0,1,2,1,12,18,5,0,2,2,2,2,2,2,2,5,3.316676351,2.5,3,2,0,0,0,0,0,0,0,0,0,0,2,0,2,2,3,3,3,21060,0
10,3,62,17,14,12,12,1,1,1,3,4,12,23,2,0,2,2,2,2,2,2,2,5,2,2.5,3,14.3137931,0,0,0,0,0,0,0,0,0,0,2,0,2,2,3,3,3,56160,56160
3,2,51,36,8,12.04782821,12,0,2,1,4,4,9,9,3,4,3,2,1,2,1,2,2,5,3.316676351,1,3,14.3137931,0,0,0,0,0,0,0,0,0,2,2,0,2.5,2.5,1,4,1,5265,5265
12,0,21,0,12,13,14,1,2,2,3,7,6.5,13.5,4,3,5,2,1,2,2,2,2,5,3.316676351,2.5,3,49,0,0,0,0,0,0,0,0,7,0,2,0,1,1,3,3,3,0,0
3,1,28,23,12,12.04782821,6,0,2,0,4,2,12,21,4,5,1,1,2,2,3,2,2,5,3.316676351,2.5,3,14.3137931,0,5,2,0,0,1,0,8,0,1,2,0,2.5,2.5,2,1,2,38610,17550
2,0,20,0,13,16,16,1,4,3,3,3,12,19,2,2,5,3,1,2,2,2,1,5,1,2.5,1,7,0,5,2,0,0,1,0,8,0,0,2,0,2.5,2.5,3,3,3,25740,0
8,0,19,0,12,16,16,1,3,3,3,3,12,19,5,5,5,2,3,2,3,3,2,4,1,2.5,4,20,0,5,2,0,0,1,0,8,10,0,2,0,2,3,3,3,3,25740,234
0,3,53,20,12,11,12,1,0,1,4,4,6.5,13.5,6,3,3,1,1,1,2,2,1,5,3.316676351,2.5,3,14.3137931,0,5,0,0,0,1,0,6,0,1,2,0,2.5,2.5,2,3,2,0,0
2,2,40,29,15,12.04782821,14,1,2,2,1,2,12,25,3,0,3,2,2,2,2,2,2,5,2,2.5,3,50,0,0,0,0,0,0,0,0,0,0,2,0,2,2,3,3,3,74880,12870
4,1,51,40,16,19,18,3,3,4,3,2,12,25,4,5,2,3,3,3,2,2,2,5,3.316676351,2,3,14.3137931,0,0,0,0,0,0,0,0,10,1,2,0,2.5,2.5,2,3,2,74880,46800
7,3,65,22,13,12,16,1,1,2,4,2,12,20,5,4,3,2,1,2,2,2,2,5,3.316676351,2.5,1,14.3137931,0,0,0,0,0,0,0,0,2,2,2,0,2.5,2.5,3,3,3,31590,0
4,2,51,19,13,6,16,1,0,3,4,4,12,17,4,0,2,2,2,2,2,2,2,5,2,2.5,3,30,0,0,0,0,0,0,0,0,0,0,2,0,2,2,3,3,3,17550,8775
8,2,60,26,14,12.04782821,5,2,2,0,2,3,12,22,4,0,2,2,2,2,2,2,2,1,5,2.5,3,15,0,0,0,0,0,0,0,0,0,0,2,1,3,3,3,3,3,46800,46800
4,3,57,18,12,12.04782821,12,1,2,1,2,1,12,19,4,4,2,2,2,2,2,2,2,5,3.316676351,2.5,3,14.3137931,0,0,0,0,0,0,0,0,0,1,2,0,2.5,2.5,1,2,1,25740,8775
10,4,70,30,13,12,12,1,1,1,4,2,11,14,3,1,5,2,3,1,2,3,2,1,1,2.5,2,1,0,5,0,0,0,0,0,5,0,0,2,0,2.5,2.5,3,3,3,11115,0
5,3,53,20,12,9,8,1,0,0,1,3,3,3,3,1,2,1,1,1,1,1,1,5,3.316676351,1,1,14.3137931,0,5,0,0,0,0,0,5,0,1,2,0,2.5,2.5,3,3,3,1638,0
5,2,37,24,16,12.04782821,12,3,2,1,3,3,9,9,4,2,5,1,1,2,3,2,3,2,3,2.5,3,2,4,5,2,0,0,0,0,11,0,0,1,2,1,1,3,3,3,5265,3042
6,1,56,19,12,9,9,1,0,0,2,1,12,16,6,0,3,2,2,2,2,2,2,5,3,2.5,3,14.3137931,0,0,0,0,0,0,0,0,0,0,3,0,1,1,3,3,3,15210,15210
9,2,59,31,12,12.04782821,12.13758921,1,2,2,3,3,11,13,4,4,5,2,1,1,3,2,2,3,3,2.5,1,14.3137931,0,0,0,0,0,0,0,0,0,0,2,0,2.5,2.5,3,3,3,9945,0
0,0,21,0,13,12,13,1,1,1,3,2,12,21,3,5,1,2,2,3,3,1,2,5,3.316676351,2.5,3,14.3137931,0,5,0,0,0,0,0,5,0,1,2,0,2.5,2.5,3,3,3,38610,0
4,0,59,0,11,16,16,0,3,3,3,2,12,18,5,1,5,2,2,2,3,2,2,5,6,2.5,4,0,0,0,0,0,0,0,0,0,0,0,2,0,2.5,2.5,2,2,1,21060,21060
7,3,66,33,13,12,12,1,1,1,2,1,5,5,4,3,5,3,2,3,3,3,2,5,20,2.5,3,14.3137931,0,0,0,0,0,0,0,0,0,0,2,0,2,2,3,3,3,2574,0
7,4,56,22,17,9,12,2,0,1,3,1,2,15,4,4,5,2,1,2,1,2,1,1,2,2.5,2,25,0,5,0,0,0,0,1,6,0,0,2,0,2.5,2.5,1,1,2,12870,12870
12,3,56,18,12,12.04782821,10,1,2,0,1,2,12,16,2,4,5,2,2,2,2,2,3,1,3,2.5,1,3,0,0,0,0,0,0,0,0,0,0,2,0,2.5,2.5,1,2,2,15210,15210
7,1,24,16,14,12.04782821,12,2,2,1,3,2,12,18,4,0,1,2,2,2,2,2,2,3,1,2.5,3,70,0,0,0,0,0,0,0,0,0,0,1,1,3,2,3,3,3,21060,5265
14,3,87,19,12,6,5,1,0,0,3,2,6.5,13.5,6,7,1,1,1,2,1,1,2,5,3.316676351,4,3,14.3137931,0,0,0,0,0,0,0,0,0,0,2,0,2.5,2.5,1,1,2,0,0
4,0,22,0,13,12.04782821,16,1,2,3,3,2,12,19,4,0,1,2,2,2,2,2,2,4,1,2.5,3,14,0,0,0,0,0,0,0,0,0,0,1,0,2,3,3,3,3,25740,0
0,5,51,22,12,12.04782821,10,1,2,0,2,2,12,16,4,3,2,2,2,1,2,2,2,5,3.316676351,2.5,3,14.3137931,0,0,0,0,0,0,0,0,0,1,2,0,2.5,2.5,3,3,3,15210,12870
2,1,56,34,12,10,10,1,0,0,3,3,12,18,4,6,5,2,2,2,2,2,2,4,4,2.5,3,4,0,5,2,3,0,0,1,11,0,0,2,0,2.5,2.5,3,2,3,21060,15210
8,4,47,16,18,12.04782821,12,3,1,1,2,4,12,19,5,0,3,2,2,2,2,2,2,4,4,2.5,3,1,0,0,0,0,0,0,0,0,0,0,1,2,2,2,3,3,3,25740,0
1,0,18,0,11,12.04782821,12.13758921,0,1,1,2,3,3,3,4,4,5,2,1,2,3,2,2,4,3,2.5,3,0,0,5,2,0,0,0,0,7,0,0,3,0,1,2,3,3,3,1638,0
4,2,26,16,8,12.04782821,14,0,2,2,2,6,12,18,4,1,5,3,2,1,2,3,1,5,4,2.5,3,4,0,5,2,0,0,0,0,7,0,0,1,0,4,2,3,3,3,21060,2574
1,0,27,0,14,14,14,1,2,1,1,2,12,16,3,1,1,2,3,3,3,3,2,5,3.316676351,2.5,1,14.3137931,0,0,0,0,0,0,0,0,21,2,2,0,2.5,2.5,3,3,3,15210,936
0,0,20,0,14,12,17,1,1,4,4,4,6.5,13.5,4,0,1,2,2,2,2,2,2,3,3,2.5,3,6,0,0,0,0,0,0,0,0,0,0,1,0,2,2,3,3,3,0,0
4,3,33,18,12,12,12,1,1,1,3,3,12,18,5,3,5,2,1,2,3,3,1,5,2,2.5,3,1,0,0,0,0,0,0,0,0,0,0,2,0,2,2,3,3,3,21060,15210
1,2,31,25,12,12,12,1,1,1,3,2,11,14,6,2,1,2,1,2,2,2,2,5,3.316676351,2.5,1,14.3137931,0,0,2,0,0,0,0,2,0,2,2,0,2.5,2.5,1,4,3,11115,7605
1,1,70,27,16,12.04782821,6,4,2,0,5,1,12,21,4,3,5,1,1,2,3,3,2,5,2,2.5,2,1,0,0,0,0,0,0,0,0,0,0,2,5,2,2,3,3,3,38610,21060
3,0,51,0,17,16,18,3,3,4,4,1,6.5,13.5,1,0,3,2,2,2,2,2,2,5,12,2.5,3,12,0,0,0,0,0,0,0,0,0,0,1,2,4,2,3,3,3,0,0
1,3,87,26,16,12,12.13758921,3,1,0,3,2,12,19,4,0,3,2,2,2,2,2,2,1,3,2.5,3,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2,3,3,3,25740,0
3,2,54,37,16,12,14,3,1,1,3,3,12,21,4,3,1,2,2,3,3,2,2,5,3.316676351,2,3,14.3137931,0,5,2,3,0,1,0,11,1,1,2,0,2.5,2.5,1,1,1,38610,0
1,2,81,19,12,14,12,1,1,1,3,2,12,18,2,0,2,2,2,2,2,2,2,1,1,2.5,3,6,0,0,0,0,0,0,0,0,0,0,1,0,1,1,3,3,3,21060,0
