"crit","zip"
"9003214","06076"
"9003215","06078"
"9003216","06081"
"9003217","06082"
"9003219","06084"
"9003220","06085"
"9003221","06088"
"9003222","06089"
"9003223","06090"
"9003224","06091"
"9003225","06092"
"9003226","06093"
"9003227","06095"
"9003228","06096"
"9003229","06098"
"9003230","06101"
"9003231","06103"
"9003232","06105"
"9003233","06106"
"9003234","06107"
"9003235","06108"
"9003236","06109"
"9003237","06110"
"9003238","06111"
"9003239","06112"
"9003240","06114"
"9003241","06115"
"9003242","06117"
"9003243","06118"
"9003244","06119"
"9003245","06120"
"9003246","06154"
"9003247","06156"
"9003248","06161"
"9003249","06183"
"9003250","06226"
"9003251","06231"
"9003252","06232"
"9003253","06234"
"9003254","06235"
"9003255","06237"
"9003256","06238"
"9003257","06239"
"9003258","06241"
"9003259","06242"
"9003260","06243"
"9003261","06247"
"9003262","06248"
"9003263","06249"
"9003264","06250"
"9003265","06254"
"9003266","06255"
"9003267","06256"
"9003268","06258"
"9003269","06259"
"9003270","06260"
"9003271","06262"
"9003272","06263"
"9003273","06264"
"9003274","06266"
"9003275","06268"
"9003276","06269"
"9003277","06277"
"9003278","06278"
"9003279","06279"
"9003280","06280"
"9003281","06281"
"9003282","06282"
"9003283","06320"
"9003284","06330"
"9003285","06331"
"9003286","06332"
"9003287","06333"
"9003288","06334"
"9003289","06335"
"9003290","06336"
"9003291","06339"
"9003292","06340"
"9003293","06351"
"9003294","06353"
"9003295","06354"
"9003296","06355"
"9003297","06357"
"9003298","06359"
"9003299","06360"
"9003300","06365"
"9003301","06370"
"9003302","06371"
"9003303","06374"
"9003304","06375"
"9003305","06377"
"9003306","06378"
"9003307","06379"
"9003308","06380"
"9003309","06382"
"9003310","06384"
"9003311","06385"
"9003313","06390"
"9003314","06401"
"9003315","06403"
"9003316","06405"
"9003317","06409"
"9003318","06410"
"9003319","06412"
"9003320","06413"
"9003321","06414"
"9003322","06415"
"9003323","06416"
"9003324","06417"
"9003325","06418"
"9003326","06419"
"9003327","06420"
"9003328","06422"
"9003329","06423"
"9003330","06424"
"9003331","06426"
"9003332","06437"
"9003333","06438"
"9003334","06441"
"9003335","06442"
"9003336","06443"
"9003337","06447"
"9003338","06450"
"9003339","06451"
"9003340","06455"
"9003341","06456"
"9003342","06457"
"9003343","06459"
"9003344","06460"
"9003345","06461"
"9003346","06467"
"9003347","06468"
"9003348","06469"
"9003349","06470"
"9003350","06471"
"9003351","06472"
"9003352","06473"
"9003353","06475"
"9003354","06477"
"9003355","06478"
"9003356","06479"
"9003357","06480"
"9003358","06481"
"9003359","06482"
"9003360","06483"
"9003361","06484"
"9003362","06488"
"9003363","06489"
"9003364","06492"
"9003365","06498"
"9003366","06510"
"9003367","06511"
"9003368","06512"
"9003369","06513"
"9003370","06514"
"9003371","06515"
"9003372","06516"
"9003373","06517"
"9003374","06518"
"9003375","06519"
"9003376","06524"
"9003377","06525"
"9003378","06604"
"9003379","06605"
"9003380","06606"
"9003381","06607"
"9003382","06608"
"9003383","06610"
"9003384","06611"
"9003385","06612"
"9003386","06614"
"9003387","06615"
"9003388","06702"
"9003389","06704"
"9003390","06705"
"9003391","06706"
"9003392","06708"
"9003393","06710"
"9003394","06712"
"9003395","06716"
"9003396","06721"
"9003397","06750"
"9003398","06751"
"9003399","06752"
"9003400","06753"
"9003401","06754"
"9003402","06755"
"9003403","06756"
"9003404","06757"
"9003405","06759"
"9003406","06762"
"9003407","06763"
"9003408","06770"
"9003409","06776"
"9003410","06777"
"9003411","06778"
"9003412","06779"
"9003413","06782"
"9003414","06783"
"9003415","06784"
"9003416","06785"
"9003417","06786"
"9003418","06787"
"9003419","06790"
"9003420","06791"
"9003421","06793"
"9003422","06794"
"9003423","06795"
"9003424","06796"
"9003425","06798"
"9003426","06801"
"9003427","06804"
"9003428","06807"
"9003429","06810"
"9003430","06811"
"9003431","06812"
"9003432","06820"
"9003433","06824"
"9003434","06825"
"9003435","06830"
"9003436","06831"
"9003437","06840"
"9003438","06850"
"9003439","06851"
"9003440","06853"
"9003441","06854"
"9003442","06855"
"9003443","06858"
"9003444","06870"
"9003445","06877"
"9003446","06878"
"9003447","06880"
"9003448","06883"
"9003449","06889"
"9003450","06890"
"9003451","06896"
"9003452","06897"
"9003453","06901"
"9003454","06902"
"9003455","06903"
"9003456","06905"
"9003457","06906"
"9003458","06907"
"9003459","06910"
"9003460","06922"
"9003461","06926"
"9003462","06927"
"9003463","07001"
"9003464","07002"
"9003465","07003"
"9003466","07004"
"9003467","07005"
"9003468","07006"
"9003469","07008"
"9003470","07009"
"9003471","07010"
"9003472","07011"
"9003473","07012"
"9003474","07013"
"9003475","07014"
"9003476","07016"
"9003477","07017"
"9003478","07018"
"9003479","07020"
"9003480","07021"
"9003481","07022"
"9003482","07023"
"9003483","07024"
"9003484","07026"
"9003485","07027"
"9003486","07028"
"9003487","07029"
"9003488","07030"
"9003489","07031"
"9003490","07032"
"9003491","07033"
"9003492","07034"
"9003493","07035"
"9003494","07036"
"9003495","07039"
"9003496","07040"
"9003497","07041"
"9003498","07042"
"9003499","07043"
"9003500","07044"
"9003501","07045"
"9003502","07046"
"9003503","07047"
"9003504","07050"
"9003505","07052"
"9003506","07054"
"9003507","07055"
"9003508","07057"
"9003509","07058"
"9003510","07059"
"9003511","07060"
"9003512","07062"
"9003513","07063"
"9003514","07064"
"9003515","07065"
"9003516","07066"
"9003517","07067"
"9003518","07068"
"9003519","07069"
"9003520","07070"
"9003521","07071"
"9003522","07072"
"9003523","07073"
"9003524","07074"
"9003525","07075"
"9003526","07076"
"9003527","07077"
"9003528","07078"
"9003529","07079"
"9003530","07080"
"9003531","07081"
"9003532","07082"
"9003533","07083"
"9003534","07086"
"9003535","07087"
"9003536","07088"
"9003537","07090"
"9003538","07092"
"9003539","07093"
"9003540","07094"
"9003541","07095"
"9003542","07099"
"9003543","07102"
"9003544","07103"
"9003545","07104"
"9003546","07105"
"9003547","07106"
"9003548","07107"
"9003549","07108"
"9003550","07109"
"9003551","07110"
"9003552","07111"
"9003553","07112"
"9003554","07114"
"9003555","07201"
"9003556","07202"
"9003557","07203"
"9003558","07204"
"9003559","07205"
"9003560","07206"
"9003561","07208"
"9003562","07302"
"9003563","07304"
"9003564","07305"
"9003565","07306"
"9003566","07307"
"9003567","07310"
"9003568","07401"
"9003569","07403"
"9003570","07405"
"9003571","07407"
"9003572","07410"
"9003573","07416"
"9003574","07417"
"9003575","07418"
"9003576","07419"
"9003577","07420"
"9003578","07421"
"9003579","07422"
"9003580","07423"
"9003581","07424"
"9003583","07430"
"9003584","07432"
"9003585","07435"
"9003586","07436"
"9003587","07438"
"9003588","07439"
"9003589","07440"
"9003590","07442"
"9003591","07444"
"9003592","07446"
"9003593","07450"
"9003594","07452"
"9003595","07456"
"9003596","07457"
"9003597","07458"
"9003598","07460"
"9003599","07461"
"9003600","07462"
"9003601","07463"
"9003602","07465"
"9003603","07470"
"9003604","07480"
"9003605","07481"
"9003606","07495"
"9003607","07501"
"9003608","07502"
"9003609","07503"
"9003610","07504"
"9003611","07505"
"9003612","07506"
"9003613","07508"
"9003614","07512"
"9003615","07513"
"9003616","07514"
"9003617","07522"
"9003618","07524"
"9003619","07601"
"9003620","07603"
"9003621","07604"
"9003622","07605"
"9003623","07606"
"9003624","07607"
"9003625","07608"
"9003626","07620"
"9003627","07621"
"9003628","07624"
"9003629","07626"
"9003630","07627"
"9003631","07628"
"9003632","07630"
"9003633","07631"
"9003634","07632"
"9003635","07640"
"9003636","07641"
"9003637","07642"
"9003638","07643"
"9003639","07644"
"9003640","07645"
"9003641","07646"
"9003642","07647"
"9003643","07648"
"9003644","07649"
"9003645","07650"
"9003646","07652"
"9003647","07656"
"9003648","07657"
"9003649","07660"
"9003650","07661"
"9003651","07662"
"9003652","07663"
"9003653","07666"
"9003654","07670"
"9003655","07675"
"9003656","07676"
"9003657","07677"
"9003658","07699"
"9003659","07701"
"9003660","07702"
"9003661","07703"
"9003662","07704"
"9003663","07711"
"9003664","07712"
"9003665","07716"
"9003666","07717"
"9003667","07718"
"9003668","07719"
"9003669","07720"
"9003670","07721"
"9003671","07722"
"9003672","07723"
"9003673","07724"
"9003674","07726"
"9003675","07727"
"9003676","07728"
"9003677","07730"
"9003678","07731"
"9003679","07732"
"9003680","07733"
"9003681","07734"
"9003682","07735"
"9003683","07737"
"9003684","07738"
"9003685","07739"
"9003686","07740"
"9003687","07746"
"9003688","07747"
"9003689","07748"
"9003690","07750"
"9003691","07751"
"9003692","07753"
"9003693","07755"
"9003694","07756"
"9003695","07757"
"9003696","07758"
"9003697","07760"
"9003698","07762"
"9003699","07764"
"9003700","07801"
"9003701","07803"
"9003703","07821"
"9003704","07822"
"9003705","07823"
"9003706","07825"
"9003707","07826"
"9003708","07827"
"9003709","07828"
"9003710","07830"
"9003711","07832"
"9003712","07834"
"9003713","07836"
"9003714","07838"
"9003715","07840"
"9003716","07842"
"9003717","07843"
"9003718","07844"
"9003719","07846"
"9003720","07847"
"9003721","07848"
"9003722","07849"
"9003723","07850"
"9003724","07851"
"9003725","07852"
"9003726","07853"
"9003727","07856"
"9003728","07857"
"9003729","07860"
"9003730","07863"
"9003731","07865"
"9003732","07866"
"9003733","07869"
"9003734","07871"
"9003735","07874"
"9003736","07876"
"9003738","07878"
"9003739","07882"
"9003740","07885"
"9003741","07901"
"9003742","07920"
"9003743","07921"
"9003744","07922"
"9003745","07924"
"9003746","07926"
"9003747","07927"
"9003748","07928"
"9003749","07930"
"9003750","07931"
"9003751","07932"
"9003752","07933"
"9003753","07934"
"9003754","07935"
"9003755","07936"
"9003758","07940"
"9003759","07945"
"9003760","07946"
"9003761","07950"
"9003762","07960"
"9003763","07974"
"9003764","07976"
"9003765","07977"
"9003767","07979"
"9003768","07980"
"9003769","07981"
"9003771","08001"
"9003772","08002"
"9003773","08003"
"9003774","08004"
"9003775","08005"
"9003776","08006"
"9003777","08007"
"9003778","08008"
"9003779","08009"
"9003780","08010"
"9003781","08012"
"9003782","08014"
"9003783","08015"
"9003784","08016"
"9003785","08019"
"9003786","08020"
"9003787","08021"
"9003788","08022"
"9003789","08023"
"9003790","08026"
"9003791","08027"
"9003792","08028"
"9003793","08029"
"9003794","08030"
"9003795","08031"
"9003796","08032"
"9003797","08033"
"9003798","08034"
"9003799","08035"
"9003800","08036"
"9003801","08037"
"9003802","08038"
"9003803","08041"
"9003804","08042"
"9003805","08043"
"9003806","08045"
"9003807","08046"
"9003808","08048"
"9003809","08049"
"9003810","08050"
"9003811","08051"
"9003812","08052"
"9003813","08053"
"9003814","08054"
"9003815","08055"
"9003816","08056"
"9003817","08057"
"9003818","08059"
"9003819","08060"
"9003820","08061"
"9003821","08062"
"9003822","08063"
"9003823","08064"
"9003824","08065"
"9003825","08066"
"9003826","08067"
"9003827","08068"
"9003828","08069"
"9003829","08070"
"9003830","08071"
"9003832","08075"
"9003833","08077"
"9003834","08078"
"9003835","08079"
"9003836","08080"
"9003837","08081"
"9003838","08083"
"9003839","08084"
"9003840","08085"
"9003841","08086"
"9003842","08087"
"9003843","08088"
"9003844","08089"
"9003845","08090"
"9003846","08091"
"9003847","08092"
"9003848","08093"
"9003849","08094"
"9003851","08096"
"9003852","08097"
"9003853","08098"
"9003854","08102"
"9003855","08103"
"9003856","08104"
"9003857","08105"
"9003858","08106"
"9003859","08107"
"9003860","08108"
"9003861","08109"
"9003862","08110"
"9003863","08201"
"9003864","08202"
"9003865","08203"
"9003866","08204"
"9003867","08205"
"9003868","08210"
"9003869","08212"
"9003870","08215"
"9003871","08221"
"9003872","08223"
"9003873","08225"
"9003874","08226"
"9003875","08230"
"9003876","08232"
"9003877","08234"
"9003878","08241"
"9003879","08242"
"9003880","08243"
"9003881","08244"
"9003882","08247"
"9003883","08248"
"9003884","08251"
"9003885","08260"
"9003886","08270"
"9003887","08302"
"9003888","08310"
"9003889","08311"
"9003890","08312"
"9003891","08314"
"9003892","08316"
"9003893","08317"
"9003894","08318"
"9003895","08319"
"9003896","08321"
"9003897","08322"
"9003898","08323"
"9003899","08324"
"9003900","08326"
"9003901","08327"
"9003902","08328"
"9003903","08329"
"9003904","08330"
"9003905","08332"
"9003906","08340"
"9003907","08341"
"9003908","08343"
"9003909","08344"
"9003910","08345"
"9003911","08346"
"9003912","08348"
"9003913","08349"
"9003914","08350"
"9003915","08352"
"9003916","08353"
"9003917","08360"
"9003918","08361"
"9003919","08401"
"9003920","08402"
"9003921","08403"
"9003922","08406"
"9003923","08501"
"9003924","08502"
"9003925","08505"
"9003926","08510"
"9003927","08511"
"9003928","08512"
"9003929","08514"
"9003930","08515"
"9003931","08518"
"9003932","08520"
"9003933","08525"
"9003934","08527"
"9003935","08528"
"9003936","08530"
"9003937","08533"
"9003938","08534"
"9003939","08535"
"9003940","08536"
"9003941","08540"
"9003942","08542"
"9003943","08544"
"9003944","08550"
"9003945","08551"
"9003946","08553"
"9003947","08554"
"9003948","08555"
"9003949","08558"
"9003950","08559"
"9003951","08560"
"9003953","08562"
"9003954","08608"
"9003955","08609"
"9003956","08610"
"9003957","08611"
"9003958","08618"
"9003959","08619"
"9003960","08620"
"9003962","08628"
"9003963","08629"
"9003964","08638"
"9003965","08640"
"9003966","08641"
"9003967","08648"
"9003968","08650"
"9003969","08690"
"9003970","08691"
"9003971","08701"
"9003972","08720"
"9003973","08721"
"9003974","08722"
"9003975","08723"
"9003976","08724"
"9003977","08730"
"9003978","08731"
"9003979","08732"
"9003980","08733"
"9003981","08734"
"9003982","08735"
"9003983","08736"
"9003984","08738"
"9003985","08740"
"9003986","08741"
"9003987","08742"
"9003988","08750"
"9003989","08751"
"9003990","08752"
"9003991","08753"
"9003992","08755"
"9003993","08757"
"9003994","08758"
"9003995","08759"
"9003996","08801"
"9003997","08802"
"9003998","08804"
"9003999","08805"
"9004000","08807"
"9004002","08809"
"9004003","08810"
"9004004","08812"
"9004005","08816"
"9004006","08817"
"9004007","08820"
"9004008","08821"
"9004009","08822"
"9004010","08823"
"9004011","08824"
"9004012","08825"
"9004013","08826"
"9004014","08827"
"9004015","08828"
"9004016","08829"
"9004017","08830"
"9004018","08831"
"9004019","08832"
"9004020","08833"
"9004021","08835"
"9004022","08836"
"9004023","08837"
"9004024","08840"
"9004025","08844"
"9004026","08846"
"9004027","08848"
"9004028","08850"
"9004029","08852"
"9004030","08853"
"9004031","08854"
"9004032","08857"
"9004034","08859"
"9004035","08861"
"9004036","08863"
"9004037","08865"
"9004038","08867"
"9004039","08869"
"9004040","08872"
"9004041","08873"
"9004042","08876"
"9004043","08879"
"9004044","08880"
"9004045","08882"
"9004046","08884"
"9004047","08886"
"9004048","08887"
"9004049","08888"
"9004050","08889"
"9004052","08899"
"9004053","08901"
"9004054","08902"
"9004055","08904"
"9004056","10001"
"9004057","10002"
"9004058","10003"
"9004059","10004"
"9004060","10005"
"9004061","10006"
"9004062","10007"
"9004063","10009"
"9004064","10010"
"9004065","10011"
"9004066","10012"
"9004067","10013"
"9004068","10014"
"9004069","10016"
"9004070","10017"
"9004071","10018"
"9004072","10019"
"9004073","10020"
"9004074","10021"
"9004075","10022"
"9004076","10023"
"9004077","10024"
"9004078","10025"
"9004079","10026"
"9004080","10027"
"9004081","10028"
"9004082","10029"
"9004083","10030"
"9004084","10031"
"9004085","10032"
"9004086","10033"
"9004087","10034"
"9004088","10035"
"9004089","10036"
"9004090","10037"
"9004091","10038"
"9004092","10039"
"9004093","10040"
"9004095","10043"
"9004096","10044"
"9004097","10045"
"9004098","10065"
"9004099","10069"
"9004100","10075"
"9004101","10080"
"9004103","10104"
"9004104","10105"
"9004105","10106"
"9004106","10107"
"9004108","10111"
"9004109","10112"
"9004110","10115"
"9004112","10119"
"9004113","10120"
"9004115","10123"
"9004116","10128"
"9004119","10154"
"9004120","10155"
"9004122","10165"
"9004124","10167"
"9004125","10168"
"9004127","10170"
"9004130","10174"
"9004132","10176"
"9004134","10199"
"9004136","10270"
"9004138","10278"
"9004140","10280"
"9004142","10282"
"9004144","10301"
"9004145","10302"
"9004146","10303"
"9004147","10304"
"9004148","10305"
"9004149","10306"
"9004150","10307"
"9004151","10308"
"9004152","10309"
"9004153","10310"
"9004155","10312"
"9004156","10314"
"9004157","10451"
"9004158","10452"
"9004159","10453"
"9004160","10454"
"9004161","10455"
"9004162","10456"
"9004163","10457"
"9004164","10458"
"9004165","10459"
"9004166","10460"
"9004167","10461"
"9004168","10462"
"9004169","10463"
"9004170","10464"
"9004171","10465"
"9004172","10466"
"9004173","10467"
"9004174","10468"
"9004175","10469"
"9004176","10470"
"9004177","10471"
"9004178","10472"
"9004179","10473"
"9004180","10474"
"9004181","10475"
"9004182","10501"
"9004183","10502"
"9004184","10503"
"9004185","10504"
"9004186","10505"
"9004187","10506"
"9004188","10507"
"9004189","10509"
"9004190","10510"
"9004191","10511"
"9004192","10512"
"9004193","10514"
"9004194","10516"
"9004195","10517"
"9004196","10518"
"9004197","10519"
"9004198","10520"
"9004199","10522"
"9004200","10523"
"9004201","10524"
"9004202","10526"
