Criteria ID,Name ,CName,Parent ID,Country Code,Target Type ,Status,Zip Code,District,Name,Region,Brand,System,City,State,Population,New Res.,Zipcode by Name and Pop,County Name,County Zipcode by Largest Pop
1014332,Thousand Oaks,"Thousand Oaks,California,United States",21137,US,City,Active,(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),91360,,
1014333,Thousand Palms,"Thousand Palms,California,United States",21137,US,City,Active,(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),92276,,
1014334,Three Rivers,"Three Rivers,California,United States",21137,US,City,Active,(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),93271,,
1014335,Tipton,"Tipton,California,United States",21137,US,City,Active,(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),93272,,
1014336,Tollhouse,"Tollhouse,California,United States",21137,US,City,Active,(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),93667,,
1014337,Tomales,"Tomales,California,United States",21137,US,City,Active,(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),94971,,
1014338,Topanga,"Topanga,California,United States",21137,US,City,Active,(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),90290,,
1014339,Torrance,"Torrance,California,United States",21137,US,City,Active,(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),90503,,
1014340,Trabuco Canyon,"Trabuco Canyon,California,United States",21137,US,City,Active,(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),92679,,
1014341,Tracy,"Tracy,California,United States",21137,US,City,Active,(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),95376,,
1014342,Tranquillity,"Tranquillity,California,United States",21137,US,City,Active,(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),93668,,
1014343,Traver,"Traver,California,United States",21137,US,City,Active,(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),93673,,
1014344,Travis Air Force Base,"Travis Air Force Base,California,United States",21137,US,City,Active,(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),#N/A,,
1014345,Trona,"Trona,California,United States",21137,US,Neighborhood,Active,(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),93562,,
1014346,Truckee,"Truckee,California,United States",21137,US,City,Active,(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),96161,,
1014347,Tujunga,"Tujunga,California,United States",21137,US,Neighborhood,Active,(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),91042,,
1014348,Tulare,"Tulare,California,United States",21137,US,City,Active,(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),93274,,
1014349,Tulelake,"Tulelake,California,United States",21137,US,City,Active,(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),96134,,
1014350,Tupman,"Tupman,California,United States",21137,US,City,Active,(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),93276,,
1014351,Turlock,"Turlock,California,United States",21137,US,City,Active,(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),95380,,
1014352,Tustin,"Tustin,California,United States",21137,US,City,Active,(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),92780,,
1014353,Twain Harte,"Twain Harte,California,United States",21137,US,City,Active,(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),95383,,
1014354,Twentynine Palms,"Twentynine Palms,California,United States",21137,US,City,Active,(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),92277,,
1014355,Twin Peaks,"Twin Peaks,San Bernardino County,California,United States",21137,US,City,Active,(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),92391,,
1014356,Ukiah,"Ukiah,California,United States",21137,US,City,Active,(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),95482,,
1014357,Union City,"Union City,California,United States",21137,US,City,Active,(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),94587,,
1014358,Universal City,"Universal City,California,United States",21137,US,City,Active,(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),91608,,
1014359,Upland,"Upland,California,United States",21137,US,City,Active,(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),91786,,
1014360,Upper Lake,"Upper Lake,California,United States",21137,US,City,Active,(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),95485,,
1014361,Vacaville,"Vacaville,California,United States",21137,US,City,Active,(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),95687,,
1014362,Valencia,"Valencia,California,United States",21137,US,Neighborhood,Active,(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),91355,,
1014363,Vallejo,"Vallejo,California,United States",21137,US,City,Active,(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),94591,,
1014364,Valley Center,"Valley Center,San Diego County,California,United States",21137,US,City,Active,(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),92082,,
1014365,Valley Springs,"Valley Springs,California,United States",21137,US,City,Active,(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),95252,,
1014366,Valley Village,"Valley Village,California,United States",21137,US,Neighborhood,Active,(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),91607,,
1014367,Van Nuys,"Van Nuys,California,United States",21137,US,Neighborhood,Active,(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),91406,,
1014368,Venice,"Venice,California,United States",21137,US,City,Active,(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),90291,,
1014369,Ventura,"Ventura,California,United States",21137,US,City,Active,(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),93003,,
1014370,Victorville,"Victorville,California,United States",21137,US,City,Active,(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),92392,,
1014371,Vidal,"Vidal,California,United States",21137,US,City,Active,(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),92280,,
1014372,Villa Park,"Villa Park,California,United States",21137,US,City,Active,(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),92861,,
1014373,Visalia,"Visalia,California,United States",21137,US,City,Active,(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),93291,,
1014374,Vista,"Vista,California,United States",21137,US,City,Active,(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),92084,,
1014375,Wallace,"Wallace,California,United States",21137,US,City,Active,(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),95254,,
1014376,Walnut,"Walnut,California,United States",21137,US,City,Active,(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),91789,,
1014377,Walnut Creek,"Walnut Creek,California,United States",21137,US,City,Active,(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),94598,,
1014378,Warner Springs,"Warner Springs,California,United States",21137,US,City,Active,(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),92086,,
1014379,Wasco,"Wasco,California,United States",21137,US,City,Active,(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),93280,,
1014380,Washington,"Washington,California,United States",21137,US,City,Active,(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),95986,,
1014381,Waterford,"Waterford,California,United States",21137,US,City,Active,(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),95386,,
1014382,Watsonville,"Watsonville,California,United States",21137,US,City,Active,(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),95076,,
1014383,Waukena,"Waukena,California,United States",21137,US,City,Active,(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),93282,,
1014384,Weaverville,"Weaverville,California,United States",21137,US,City,Active,(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),96093,,
1014385,Weed,"Weed,California,United States",21137,US,City,Active,(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),96094,,
1014386,Weldon,"Weldon,California,United States",21137,US,City,Active,(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),93283,,
1014387,Weott,"Weott,California,United States",21137,US,City,Active,(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),95571,,
1014388,West Covina,"West Covina,California,United States",21137,US,City,Active,(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),91790,,
1014389,West Hills,"West Hills,California,United States",21137,US,Neighborhood,Active,(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),91307,,
1014390,West Hollywood,"West Hollywood,California,United States",21137,US,City,Active,(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),90069,,
1014391,West Sacramento,"West Sacramento,California,United States",21137,US,City,Active,(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),95691,,
1014392,Westlake Village,"Westlake Village,California,United States",21137,US,City,Active,(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),91361,,
1014393,Westley,"Westley,California,United States",21137,US,City,Active,(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),95387,,
1014394,Westminster,"Westminster,California,United States",21137,US,City,Active,(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),92683,,
1014395,Westmorland,"Westmorland,California,United States",21137,US,City,Active,(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),92281,,
1014396,Westwood,"Westwood,Lassen County,California,United States",21137,US,City,Active,(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),96137,,
