Music: Conducting,Graduate Program,https://www.pdx.edu/academics/programs/graduate/music-conducting,Liberal Arts,pdx190,pdx.emsicc.com/program-code/pdx190,"<!-- Music: Conducting -->
  <div id=""program-widget-f2eba1-wrapper"" style=""height:100%"" >
  <script type=""text/javascript"" src=""https://widget.emsicc.com/scripts.js""></script>
  <script> generateWidget({clientId:'pdx',hasAllLocations:'true',hasCareerList:'false',hasEmployment:'true',hasImages:'true',hasJobOpenings:'true',hasNationalData:'true',hasOutlook:'true',hasSkills:'true',hasVisitButton:'false',hasWages:'true',id:'program-widget-f2eba1',isHourlyWage:'false',labelSet:'default',locationName:'Portland',orderCareersBy:'None',primaryColor:'%236A7F11',programs:'pdx190',
  title:'pdx widget',visitButtonColor:'%236A7F11',headingText:'At%20Portland%20State%20University%2C%20our%20students%20who%20study%20%23Music%3A%20Conducting%23%20can%20go%20into%20these%20careers%3A'})
  </script>
  </div>"
Music: Education,Undergraduate Degree,https://www.pdx.edu/academics/programs/undergraduate/music-education,Education,pdx191,pdx.emsicc.com/program-code/pdx191,"<!-- Music: Education -->
  <div id=""program-widget-366ad1-wrapper"" style=""height:100%"" >
  <script type=""text/javascript"" src=""https://widget.emsicc.com/scripts.js""></script>
  <script> generateWidget({clientId:'pdx',hasAllLocations:'true',hasCareerList:'false',hasEmployment:'true',hasImages:'true',hasJobOpenings:'true',hasNationalData:'true',hasOutlook:'true',hasSkills:'true',hasVisitButton:'false',hasWages:'true',id:'program-widget-366ad1',isHourlyWage:'false',labelSet:'default',locationName:'Portland',orderCareersBy:'None',primaryColor:'%236A7F11',programs:'pdx191',
  title:'pdx widget',visitButtonColor:'%236A7F11',headingText:'At%20Portland%20State%20University%2C%20our%20students%20who%20study%20%23Music%3A%20Education%23%20can%20go%20into%20these%20careers%3A'})
  </script>
  </div>"
Music: Jazz Studies,Graduate Program,https://www.pdx.edu/academics/programs/graduate/music-jazz-studies,Liberal Arts,pdx193,pdx.emsicc.com/program-code/pdx193,"<!-- Music: Jazz Studies -->
  <div id=""program-widget-b26819-wrapper"" style=""height:100%"" >
  <script type=""text/javascript"" src=""https://widget.emsicc.com/scripts.js""></script>
  <script> generateWidget({clientId:'pdx',hasAllLocations:'true',hasCareerList:'false',hasEmployment:'true',hasImages:'true',hasJobOpenings:'true',hasNationalData:'true',hasOutlook:'true',hasSkills:'true',hasVisitButton:'false',hasWages:'true',id:'program-widget-b26819',isHourlyWage:'false',labelSet:'default',locationName:'Portland',orderCareersBy:'None',primaryColor:'%236A7F11',programs:'pdx192',
  title:'pdx widget',visitButtonColor:'%236A7F11',headingText:'At%20Portland%20State%20University%2C%20our%20students%20who%20study%20%23Music%3A%20Jazz%20Studies%23%20can%20go%20into%20these%20careers%3A'})
  </script>
  </div>"
Music: Jazz Studies,Undergraduate Degree,https://www.pdx.edu/academics/programs/undergraduate/music-jazz-studies,Liberal Arts,pdx192,pdx.emsicc.com/program-code/pdx192,"<!-- Music: Jazz Studies -->
  <div id=""program-widget-70e6dc-wrapper"" style=""height:100%"" >
  <script type=""text/javascript"" src=""https://widget.emsicc.com/scripts.js""></script>
  <script> generateWidget({clientId:'pdx',hasAllLocations:'true',hasCareerList:'false',hasEmployment:'true',hasImages:'true',hasJobOpenings:'true',hasNationalData:'true',hasOutlook:'true',hasSkills:'true',hasVisitButton:'false',hasWages:'true',id:'program-widget-70e6dc',isHourlyWage:'false',labelSet:'default',locationName:'Portland',orderCareersBy:'None',primaryColor:'%236A7F11',programs:'pdx193',
  title:'pdx widget',visitButtonColor:'%236A7F11',headingText:'At%20Portland%20State%20University%2C%20our%20students%20who%20study%20%23Music%3A%20Jazz%20Studies%23%20can%20go%20into%20these%20careers%3A'})
  </script>
  </div>"
Music: Musicology/Ethnomusicology,Undergraduate Degree,https://www.pdx.edu/academics/programs/undergraduate/music-musicologyethnomusicology,Liberal Arts,pdx194,pdx.emsicc.com/program-code/pdx194,"<!-- Music: Musicology/Ethnomusicology -->
  <div id=""program-widget-62723f-wrapper"" style=""height:100%"" >
  <script type=""text/javascript"" src=""https://widget.emsicc.com/scripts.js""></script>
  <script> generateWidget({clientId:'pdx',hasAllLocations:'true',hasCareerList:'false',hasEmployment:'true',hasImages:'true',hasJobOpenings:'true',hasNationalData:'true',hasOutlook:'true',hasSkills:'true',hasVisitButton:'false',hasWages:'true',id:'program-widget-62723f',isHourlyWage:'false',labelSet:'default',locationName:'Portland',orderCareersBy:'None',primaryColor:'%236A7F11',programs:'pdx194',
  title:'pdx widget',visitButtonColor:'%236A7F11',headingText:'At%20Portland%20State%20University%2C%20our%20students%20who%20study%20%23Music%3A%20Musicology%2FEthnomusicology%23%20can%20go%20into%20these%20careers%3A'})
  </script>
  </div>"
Music: Performance,Undergraduate Degree,https://www.pdx.edu/academics/programs/undergraduate/music-performance,Liberal Arts,pdx195,pdx.emsicc.com/program-code/pdx195,"<!-- Music: Performance -->
  <div id=""program-widget-e48568-wrapper"" style=""height:100%"" >
  <script type=""text/javascript"" src=""https://widget.emsicc.com/scripts.js""></script>
  <script> generateWidget({clientId:'pdx',hasAllLocations:'true',hasCareerList:'false',hasEmployment:'true',hasImages:'true',hasJobOpenings:'true',hasNationalData:'true',hasOutlook:'true',hasSkills:'true',hasVisitButton:'false',hasWages:'true',id:'program-widget-e48568',isHourlyWage:'false',labelSet:'default',locationName:'Portland',orderCareersBy:'None',primaryColor:'%236A7F11',programs:'pdx195',
  title:'pdx widget',visitButtonColor:'%236A7F11',headingText:'At%20Portland%20State%20University%2C%20our%20students%20who%20study%20%23Music%3A%20Performance%23%20can%20go%20into%20these%20careers%3A'})
  </script>
  </div>"
Music: Performance,Graduate Program,https://www.pdx.edu/academics/programs/graduate/music-performance,Liberal Arts,pdx196,pdx.emsicc.com/program-code/pdx196,"<!-- Music: Performance -->
  <div id=""program-widget-4eb7bb-wrapper"" style=""height:100%"" >
  <script type=""text/javascript"" src=""https://widget.emsicc.com/scripts.js""></script>
  <script> generateWidget({clientId:'pdx',hasAllLocations:'true',hasCareerList:'false',hasEmployment:'true',hasImages:'true',hasJobOpenings:'true',hasNationalData:'true',hasOutlook:'true',hasSkills:'true',hasVisitButton:'false',hasWages:'true',id:'program-widget-4eb7bb',isHourlyWage:'false',labelSet:'default',locationName:'Portland',orderCareersBy:'None',primaryColor:'%236A7F11',programs:'pdx196',
  title:'pdx widget',visitButtonColor:'%236A7F11',headingText:'At%20Portland%20State%20University%2C%20our%20students%20who%20study%20%23Music%3A%20Performance%23%20can%20go%20into%20these%20careers%3A'})
  </script>
  </div>"
Music: Theory,Undergraduate Degree,https://www.pdx.edu/academics/programs/undergraduate/music-theory,Liberal Arts,pdx197,pdx.emsicc.com/program-code/pdx197,"<!-- Music: Theory -->
  <div id=""program-widget-86a81e-wrapper"" style=""height:100%"" >
  <script type=""text/javascript"" src=""https://widget.emsicc.com/scripts.js""></script>
  <script> generateWidget({clientId:'pdx',hasAllLocations:'true',hasCareerList:'false',hasEmployment:'true',hasImages:'true',hasJobOpenings:'true',hasNationalData:'true',hasOutlook:'true',hasSkills:'true',hasVisitButton:'false',hasWages:'true',id:'program-widget-86a81e',isHourlyWage:'false',labelSet:'default',locationName:'Portland',orderCareersBy:'None',primaryColor:'%236A7F11',programs:'pdx197',
  title:'pdx widget',visitButtonColor:'%236A7F11',headingText:'At%20Portland%20State%20University%2C%20our%20students%20who%20study%20%23Music%3A%20Theory%23%20can%20go%20into%20these%20careers%3A'})
  </script>
  </div>"
Music: Voice,Undergraduate Degree,https://www.pdx.edu/academics/programs/undergraduate/music-voice,Liberal Arts,pdx198,pdx.emsicc.com/program-code/pdx198,"<!-- Music: Voice -->
  <div id=""program-widget-16ae9e-wrapper"" style=""height:100%"" >
  <script type=""text/javascript"" src=""https://widget.emsicc.com/scripts.js""></script>
  <script> generateWidget({clientId:'pdx',hasAllLocations:'true',hasCareerList:'false',hasEmployment:'true',hasImages:'true',hasJobOpenings:'true',hasNationalData:'true',hasOutlook:'true',hasSkills:'true',hasVisitButton:'false',hasWages:'true',id:'program-widget-16ae9e',isHourlyWage:'false',labelSet:'default',locationName:'Portland',orderCareersBy:'None',primaryColor:'%236A7F11',programs:'pdx198',
  title:'pdx widget',visitButtonColor:'%236A7F11',headingText:'At%20Portland%20State%20University%2C%20our%20students%20who%20study%20%23Music%3A%20Voice%23%20can%20go%20into%20these%20careers%3A'})
  </script>
  </div>"
Neuroscience,Undergraduate Degree,https://www.pdx.edu/academics/programs/undergraduate/neuroscience,STEM,pdx199,pdx.emsicc.com/program-code/pdx199,"<!-- Neuroscience -->
  <div id=""program-widget-fb8a78-wrapper"" style=""height:100%"" >
  <script type=""text/javascript"" src=""https://widget.emsicc.com/scripts.js""></script>
  <script> generateWidget({clientId:'pdx',hasAllLocations:'true',hasCareerList:'false',hasEmployment:'true',hasImages:'true',hasJobOpenings:'true',hasNationalData:'true',hasOutlook:'true',hasSkills:'true',hasVisitButton:'false',hasWages:'true',id:'program-widget-fb8a78',isHourlyWage:'false',labelSet:'default',locationName:'Portland',orderCareersBy:'None',primaryColor:'%236A7F11',programs:'pdx199',
  title:'pdx widget',visitButtonColor:'%236A7F11',headingText:'At%20Portland%20State%20University%2C%20our%20students%20who%20study%20%23Neuroscience%23%20can%20go%20into%20these%20careers%3A'})
  </script>
  </div>"
New Product Management,Graduate Program,https://www.pdx.edu/academics/programs/graduate/new-product-management,Liberal Arts,pdx200,pdx.emsicc.com/program-code/pdx200,"<!-- New Product Management -->
  <div id=""program-widget-0d3253-wrapper"" style=""height:100%"" >
  <script type=""text/javascript"" src=""https://widget.emsicc.com/scripts.js""></script>
  <script> generateWidget({clientId:'pdx',hasAllLocations:'true',hasCareerList:'false',hasEmployment:'true',hasImages:'true',hasJobOpenings:'true',hasNationalData:'true',hasOutlook:'true',hasSkills:'true',hasVisitButton:'false',hasWages:'true',id:'program-widget-0d3253',isHourlyWage:'false',labelSet:'default',locationName:'Portland',orderCareersBy:'None',primaryColor:'%236A7F11',programs:'pdx200',
  title:'pdx widget',visitButtonColor:'%236A7F11',headingText:'At%20Portland%20State%20University%2C%20our%20students%20who%20study%20%23New%20Product%20Management%23%20can%20go%20into%20these%20careers%3A'})
  </script>
  </div>"
Nonprofit and Public Management,Graduate Program,https://www.pdx.edu/academics/programs/graduate/nonprofit-and-public-management,Business and Marketing,pdx201,pdx.emsicc.com/program-code/pdx201,"<!-- Nonprofit and Public Management -->
  <div id=""program-widget-9e76eb-wrapper"" style=""height:100%"" >
  <script type=""text/javascript"" src=""https://widget.emsicc.com/scripts.js""></script>
  <script> generateWidget({clientId:'pdx',hasAllLocations:'true',hasCareerList:'false',hasEmployment:'true',hasImages:'true',hasJobOpenings:'true',hasNationalData:'true',hasOutlook:'true',hasSkills:'true',hasVisitButton:'false',hasWages:'true',id:'program-widget-9e76eb',isHourlyWage:'false',labelSet:'default',locationName:'Portland',orderCareersBy:'None',primaryColor:'%236A7F11',programs:'pdx201',
  title:'pdx widget',visitButtonColor:'%236A7F11',headingText:'At%20Portland%20State%20University%2C%20our%20students%20who%20study%20%23Nonprofit%20and%20Public%20Management%23%20can%20go%20into%20these%20careers%3A'})
  </script>
  </div>"
Nonprofit Leadership,Graduate Program,https://www.pdx.edu/academics/programs/graduate/nonprofit-leadership,Business and Marketing,pdx202,pdx.emsicc.com/program-code/pdx202,"<!-- Nonprofit Leadership -->
  <div id=""program-widget-18a4f6-wrapper"" style=""height:100%"" >
  <script type=""text/javascript"" src=""https://widget.emsicc.com/scripts.js""></script>
  <script> generateWidget({clientId:'pdx',hasAllLocations:'true',hasCareerList:'false',hasEmployment:'true',hasImages:'true',hasJobOpenings:'true',hasNationalData:'true',hasOutlook:'true',hasSkills:'true',hasVisitButton:'false',hasWages:'true',id:'program-widget-18a4f6',isHourlyWage:'false',labelSet:'default',locationName:'Portland',orderCareersBy:'None',primaryColor:'%236A7F11',programs:'pdx202',
  title:'pdx widget',visitButtonColor:'%236A7F11',headingText:'At%20Portland%20State%20University%2C%20our%20students%20who%20study%20%23Nonprofit%20Leadership%23%20can%20go%20into%20these%20careers%3A'})
  </script>
  </div>"
Online Early Childhood Certificate,Graduate Program,https://www.pdx.edu/academics/programs/graduate/early-childhood-certificate,Education,pdx203,pdx.emsicc.com/program-code/pdx203,"<!-- Online Early Childhood Certificate -->
  <div id=""program-widget-f7dd79-wrapper"" style=""height:100%"" >
  <script type=""text/javascript"" src=""https://widget.emsicc.com/scripts.js""></script>
  <script> generateWidget({clientId:'pdx',hasAllLocations:'true',hasCareerList:'false',hasEmployment:'true',hasImages:'true',hasJobOpenings:'true',hasNationalData:'true',hasOutlook:'true',hasSkills:'true',hasVisitButton:'false',hasWages:'true',id:'program-widget-f7dd79',isHourlyWage:'false',labelSet:'default',locationName:'Portland',orderCareersBy:'None',primaryColor:'%236A7F11',programs:'pdx203',
  title:'pdx widget',visitButtonColor:'%236A7F11',headingText:'At%20Portland%20State%20University%2C%20our%20students%20who%20study%20%23Online%20Early%20Childhood%20Certificate%23%20can%20go%20into%20these%20careers%3A'})
  </script>
  </div>"
Persian Minor,Undergraduate Degree,https://www.pdx.edu/academics/programs/undergraduate/persian,Liberal Arts,pdx204,pdx.emsicc.com/program-code/pdx204,"<!-- Persian Minor -->
  <div id=""program-widget-a727f0-wrapper"" style=""height:100%"" >
  <script type=""text/javascript"" src=""https://widget.emsicc.com/scripts.js""></script>
  <script> generateWidget({clientId:'pdx',hasAllLocations:'true',hasCareerList:'false',hasEmployment:'true',hasImages:'true',hasJobOpenings:'true',hasNationalData:'true',hasOutlook:'true',hasSkills:'true',hasVisitButton:'false',hasWages:'true',id:'program-widget-a727f0',isHourlyWage:'false',labelSet:'default',locationName:'Portland',orderCareersBy:'None',primaryColor:'%236A7F11',programs:'pdx204',
  title:'pdx widget',visitButtonColor:'%236A7F11',headingText:'At%20Portland%20State%20University%2C%20our%20students%20who%20study%20%23Persian%20Minor%23%20can%20go%20into%20these%20careers%3A'})
  </script>
  </div>"
Philosophy,Undergraduate Degree,https://www.pdx.edu/academics/programs/undergraduate/philosophy,"Law, Government and Public Service",pdx205,pdx.emsicc.com/program-code/pdx205,"<!-- Philosophy -->
  <div id=""program-widget-68e9d4-wrapper"" style=""height:100%"" >
  <script type=""text/javascript"" src=""https://widget.emsicc.com/scripts.js""></script>
  <script> generateWidget({clientId:'pdx',hasAllLocations:'true',hasCareerList:'false',hasEmployment:'true',hasImages:'true',hasJobOpenings:'true',hasNationalData:'true',hasOutlook:'true',hasSkills:'true',hasVisitButton:'false',hasWages:'true',id:'program-widget-68e9d4',isHourlyWage:'false',labelSet:'default',locationName:'Portland',orderCareersBy:'None',primaryColor:'%236A7F11',programs:'pdx205',
  title:'pdx widget',visitButtonColor:'%236A7F11',headingText:'At%20Portland%20State%20University%2C%20our%20students%20who%20study%20%23Philosophy%23%20can%20go%20into%20these%20careers%3A'})
  </script>
  </div>"
Physics,Undergraduate Degree,https://www.pdx.edu/academics/programs/undergraduate/physics,STEM,pdx206,pdx.emsicc.com/program-code/pdx206,"<!-- Physics -->
  <div id=""program-widget-2f1e65-wrapper"" style=""height:100%"" >
  <script type=""text/javascript"" src=""https://widget.emsicc.com/scripts.js""></script>
  <script> generateWidget({clientId:'pdx',hasAllLocations:'true',hasCareerList:'false',hasEmployment:'true',hasImages:'true',hasJobOpenings:'true',hasNationalData:'true',hasOutlook:'true',hasSkills:'true',hasVisitButton:'false',hasWages:'true',id:'program-widget-2f1e65',isHourlyWage:'false',labelSet:'default',locationName:'Portland',orderCareersBy:'None',primaryColor:'%236A7F11',programs:'pdx206',
  title:'pdx widget',visitButtonColor:'%236A7F11',headingText:'At%20Portland%20State%20University%2C%20our%20students%20who%20study%20%23Physics%23%20can%20go%20into%20these%20careers%3A'})
  </script>
  </div>"
