hydrogeology:,'https://apply.pdx.edu/register/grad?sys:field:gr_acad_int=a4ce7170-e725-44ac-99ec-c8f13dbc90d2','a4ce7170-e725-44ac-99ec-c8f13dbc90d2',FALSE,a4ce7170-e725-44ac-99ec-c8f13dbc90d2
hydrology:,'https://apply.pdx.edu/register/grad?sys:field:gr_acad_int=b555d966-a409-4d23-b8d9-8d8a1354b3e9','b555d966-a409-4d23-b8d9-8d8a1354b3e9',FALSE,b555d966-a409-4d23-b8d9-8d8a1354b3e9
mathematical_sciences:,'https://apply.pdx.edu/register/grad?sys:field:gr_acad_int=eff9796f-a7a2-4f04-a39d-4f473b106e56','eff9796f-a7a2-4f04-a39d-4f473b106e56',FALSE,eff9796f-a7a2-4f04-a39d-4f473b106e56
mathematics_education:,'https://apply.pdx.edu/register/grad?sys:field:gr_acad_int=7dd403ce-10b4-49e0-95ca-886a6201612b','7dd403ce-10b4-49e0-95ca-886a6201612b',FALSE,7dd403ce-10b4-49e0-95ca-886a6201612b
mathematics_middle_school_teachers:,'https://apply.pdx.edu/register/grad?sys:field:gr_acad_int=943cb31b-a595-4b00-815d-baec94bf4626','943cb31b-a595-4b00-815d-baec94bf4626',FALSE,943cb31b-a595-4b00-815d-baec94bf4626
mathematics_teachers:,'https://apply.pdx.edu/register/grad?sys:field:gr_acad_int=842db130-7394-43cf-87e8-5fdbb19e3cba','842db130-7394-43cf-87e8-5fdbb19e3cba',FALSE,842db130-7394-43cf-87e8-5fdbb19e3cba
mathematics:,'https://apply.pdx.edu/register/grad?sys:field:gr_acad_int=b1586942-792b-4843-b3de-80294c25bb6b','b1586942-792b-4843-b3de-80294c25bb6b',FALSE,Default
mathematics:,'https://apply.pdx.edu/register/grad?sys:field:gr_acad_int=61e2ae52-2163-4a38-8ab6-2d96604754c0','61e2ae52-2163-4a38-8ab6-2d96604754c0',FALSE,
physics:,'https://apply.pdx.edu/register/grad?sys:field:gr_acad_int=750c8ed7-c147-4e05-b2ad-21236f704429','750c8ed7-c147-4e05-b2ad-21236f704429',FALSE,Default
physics:,'https://apply.pdx.edu/register/grad?sys:field:gr_acad_int=bf6c18b9-dc30-4681-88a9-0946f3ec3f5b','bf6c18b9-dc30-4681-88a9-0946f3ec3f5b',FALSE,
sociology:,'https://apply.pdx.edu/register/grad?sys:field:gr_acad_int=d40f7028-3eb2-4514-bb69-d23813df43a4','d40f7028-3eb2-4514-bb69-d23813df43a4',FALSE,Default
